"fornavn";"år";"Andel av fødte (prosent)"
"Annie";"2000";0.052
"Annie";"2001";0.041
"Annie";"2002";0.035
"Annie";"2003";0.025
"Annie";"2004";0.047
"Annie";"2005";0.028
"Annie";"2006";0.040
"Annie";"2007";0.034
"Annie";"2008";0.040
"Annie";"2009";0.042
"Annie";"2010";0.042
"Annie";"2011";0.038
"Annie";"2012";0.050
"Annie";"2013";0.036
"Annie";"2014";0.033
"Annie";"2015";0.043
"Annie";"2016";0.060
"Annie";"2017";0.052
"Annie";"2018";0.054
"Annie";"2019";0.084
"Annie";"2020";0.084
"Annika";"1880";0.000
"Annika";"1881";0.000
"Annika";"1882";0.000
"Annika";"1883";0.000
"Annika";"1884";0.000
"Annika";"1885";0.000
"Annika";"1886";0.000
"Annika";"1887";0.000
"Annika";"1888";0.000
"Annika";"1889";0.000
"Annika";"1890";0.000
"Annika";"1891";0.000
"Annika";"1892";0.000
"Annika";"1893";0.000
"Annika";"1894";0.000
"Annika";"1895";0.000
"Annika";"1896";0.000
"Annika";"1897";0.000
"Annika";"1898";0.000
"Annika";"1899";0.000
"Annika";"1900";0.000
"Annika";"1901";0.000
"Annika";"1902";0.000
"Annika";"1903";0.000
"Annika";"1904";0.005
"Annika";"1905";0.000
"Annika";"1906";0.000
"Annika";"1907";0.000
"Annika";"1908";0.000
"Annika";"1909";0.000
"Annika";"1910";0.000
"Annika";"1911";0.000
"Annika";"1912";0.000
"Annika";"1913";0.000
"Annika";"1914";0.000
"Annika";"1915";0.000
"Annika";"1916";0.000
"Annika";"1917";0.000
"Annika";"1918";0.000
"Annika";"1919";0.000
"Annika";"1920";0.000
"Annika";"1921";0.000
"Annika";"1922";0.000
"Annika";"1923";0.000
"Annika";"1924";0.000
"Annika";"1925";0.000
"Annika";"1926";0.000
"Annika";"1927";0.000
"Annika";"1928";0.000
"Annika";"1929";0.000
"Annika";"1930";0.000
"Annika";"1931";0.000
"Annika";"1932";0.000
"Annika";"1933";0.000
"Annika";"1934";0.000
"Annika";"1935";0.000
"Annika";"1936";0.005
"Annika";"1937";0.000
"Annika";"1938";0.000
"Annika";"1939";0.000
"Annika";"1940";0.000
"Annika";"1941";0.000
"Annika";"1942";0.012
"Annika";"1943";0.000
"Annika";"1944";0.007
"Annika";"1945";.
"Annika";"1946";.
"Annika";"1947";.
"Annika";"1948";.
"Annika";"1949";.
"Annika";"1950";0.013
"Annika";"1951";.
"Annika";"1952";.
"Annika";"1953";.
"Annika";"1954";.
"Annika";"1955";.
"Annika";"1956";.
"Annika";"1957";0.015
"Annika";"1958";.
"Annika";"1959";.
"Annika";"1960";0.027
"Annika";"1961";.
"Annika";"1962";0.018
"Annika";"1963";0.014
"Annika";"1964";0.019
"Annika";"1965";0.025
"Annika";"1966";0.016
"Annika";"1967";0.024
"Annika";"1968";0.042
"Annika";"1969";0.031
"Annika";"1970";0.050
"Annika";"1971";0.065
"Annika";"1972";0.047
"Annika";"1973";0.052
"Annika";"1974";0.065
"Annika";"1975";0.076
"Annika";"1976";0.041
"Annika";"1977";0.053
"Annika";"1978";0.035
"Annika";"1979";0.029
"Annika";"1980";0.068
"Annika";"1981";0.052
"Annika";"1982";0.045
"Annika";"1983";0.023
"Annika";"1984";0.048
"Annika";"1985";0.036
"Annika";"1986";0.041
"Annika";"1987";0.051
"Annika";"1988";0.076
"Annika";"1989";0.060
"Annika";"1990";0.056
"Annika";"1991";0.071
"Annika";"1992";0.070
"Annika";"1993";0.080
"Annika";"1994";0.045
"Annika";"1995";0.081
"Annika";"1996";0.046
"Annika";"1997";0.081
"Annika";"1998";0.095
"Annika";"1999";0.086
"Annika";"2000";0.083
"Annika";"2001";0.086
"Annika";"2002";0.083
"Annika";"2003";0.092
"Annika";"2004";0.108
"Annika";"2005";0.120
"Annika";"2006";0.112
"Annika";"2007";0.084
"Annika";"2008";0.100
"Annika";"2009";0.120
"Annika";"2010";0.076
"Annika";"2011";0.060
"Annika";"2012";0.057
"Annika";"2013";0.087
"Annika";"2014";0.062
"Annika";"2015";0.033
"Annika";"2016";0.050
"Annika";"2017";0.073
"Annika";"2018";0.054
"Annika";"2019";0.051
"Annika";"2020";0.023
"Anniken";"1880";0.000
"Anniken";"1881";0.000
"Anniken";"1882";0.000
"Anniken";"1883";0.000
"Anniken";"1884";0.011
"Anniken";"1885";0.000
"Anniken";"1886";0.000
"Anniken";"1887";0.000
"Anniken";"1888";0.000
"Anniken";"1889";0.000
"Anniken";"1890";0.000
"Anniken";"1891";0.000
"Anniken";"1892";0.000
"Anniken";"1893";0.000
"Anniken";"1894";0.000
"Anniken";"1895";0.000
"Anniken";"1896";0.000
"Anniken";"1897";0.000
"Anniken";"1898";0.000
"Anniken";"1899";0.000
"Anniken";"1900";0.005
"Anniken";"1901";0.000
"Anniken";"1902";0.000
"Anniken";"1903";0.000
"Anniken";"1904";0.000
"Anniken";"1905";0.000
"Anniken";"1906";0.000
"Anniken";"1907";0.000
"Anniken";"1908";0.000
"Anniken";"1909";0.000
"Anniken";"1910";0.000
"Anniken";"1911";0.000
"Anniken";"1912";0.000
"Anniken";"1913";0.000
"Anniken";"1914";0.000
"Anniken";"1915";0.000
"Anniken";"1916";0.000
"Anniken";"1917";0.000
"Anniken";"1918";0.000
"Anniken";"1919";0.000
"Anniken";"1920";0.003
"Anniken";"1921";0.004
"Anniken";"1922";0.000
"Anniken";"1923";0.004
"Anniken";"1924";0.000
"Anniken";"1925";0.000
"Anniken";"1926";0.000
"Anniken";"1927";0.000
"Anniken";"1928";0.000
"Anniken";"1929";0.000
"Anniken";"1930";0.000
"Anniken";"1931";0.000
"Anniken";"1932";0.000
"Anniken";"1933";0.000
"Anniken";"1934";0.000
"Anniken";"1935";0.000
"Anniken";"1936";0.005
"Anniken";"1937";0.000
"Anniken";"1938";0.009
"Anniken";"1939";0.005
"Anniken";"1940";0.004
"Anniken";"1941";0.014
"Anniken";"1942";0.008
"Anniken";"1943";0.008
"Anniken";"1944";0.003
"Anniken";"1945";0.013
"Anniken";"1946";.
"Anniken";"1947";.
"Anniken";"1948";.
"Anniken";"1949";0.013
"Anniken";"1950";.
"Anniken";"1951";.
"Anniken";"1952";.
"Anniken";"1953";0.025
"Anniken";"1954";0.013
"Anniken";"1955";0.034
"Anniken";"1956";0.024
"Anniken";"1957";0.037
"Anniken";"1958";0.030
"Anniken";"1959";0.033
"Anniken";"1960";0.027
"Anniken";"1961";0.045
"Anniken";"1962";0.041
"Anniken";"1963";0.077
"Anniken";"1964";0.064
"Anniken";"1965";0.035
"Anniken";"1966";0.057
"Anniken";"1967";0.053
"Anniken";"1968";0.039
"Anniken";"1969";0.106
"Anniken";"1970";0.090
"Anniken";"1971";0.101
"Anniken";"1972";0.115
"Anniken";"1973";0.141
"Anniken";"1974";0.127
"Anniken";"1975";0.127
"Anniken";"1976";0.099
"Anniken";"1977";0.119
"Anniken";"1978";0.105
"Anniken";"1979";0.133
"Anniken";"1980";0.114
"Anniken";"1981";0.092
"Anniken";"1982";0.119
"Anniken";"1983";0.134
"Anniken";"1984";0.143
"Anniken";"1985";0.201
"Anniken";"1986";0.181
"Anniken";"1987";0.178
"Anniken";"1988";0.191
"Anniken";"1989";0.197
"Anniken";"1990";0.264
"Anniken";"1991";0.258
"Anniken";"1992";0.271
"Anniken";"1993";0.247
"Anniken";"1994";0.254
"Anniken";"1995";0.276
"Anniken";"1996";0.211
"Anniken";"1997";0.264
"Anniken";"1998";0.196
"Anniken";"1999";0.193
"Anniken";"2000";0.211
"Anniken";"2001";0.206
"Anniken";"2002";0.218
"Anniken";"2003";0.146
"Anniken";"2004";0.133
"Anniken";"2005";0.117
"Anniken";"2006";0.143
"Anniken";"2007";0.128
"Anniken";"2008";0.085
"Anniken";"2009";0.081
"Anniken";"2010";0.046
"Anniken";"2011";0.075
"Anniken";"2012";0.041
"Anniken";"2013";0.048
"Anniken";"2014";0.036
"Anniken";"2015";0.053
"Anniken";"2016";0.076
"Anniken";"2017";0.031
"Anniken";"2018";0.057
"Anniken";"2019";0.040
"Anniken";"2020";0.050
"Annlaug";"1880";0.000
"Annlaug";"1881";0.000
"Annlaug";"1882";0.000
"Annlaug";"1883";0.000
"Annlaug";"1884";0.000
"Annlaug";"1885";0.000
"Annlaug";"1886";0.000
"Annlaug";"1887";0.000
"Annlaug";"1888";0.000
"Annlaug";"1889";0.000
"Annlaug";"1890";0.000
"Annlaug";"1891";0.000
"Annlaug";"1892";0.000
"Annlaug";"1893";0.000
"Annlaug";"1894";0.000
"Annlaug";"1895";0.000
"Annlaug";"1896";0.000
"Annlaug";"1897";0.000
"Annlaug";"1898";0.000
"Annlaug";"1899";0.000
"Annlaug";"1900";0.000
"Annlaug";"1901";0.000
"Annlaug";"1902";0.000
"Annlaug";"1903";0.000
"Annlaug";"1904";0.005
"Annlaug";"1905";0.000
"Annlaug";"1906";0.000
"Annlaug";"1907";0.009
"Annlaug";"1908";0.000
"Annlaug";"1909";0.000
"Annlaug";"1910";0.000
"Annlaug";"1911";0.000
"Annlaug";"1912";0.004
"Annlaug";"1913";0.004
"Annlaug";"1914";0.000
"Annlaug";"1915";0.004
"Annlaug";"1916";0.004
"Annlaug";"1917";0.000
"Annlaug";"1918";0.019
"Annlaug";"1919";0.017
"Annlaug";"1920";0.003
"Annlaug";"1921";0.011
"Annlaug";"1922";0.011
"Annlaug";"1923";0.004
"Annlaug";"1924";0.028
"Annlaug";"1925";0.021
"Annlaug";"1926";0.021
"Annlaug";"1927";0.022
"Annlaug";"1928";0.040
"Annlaug";"1929";0.037
"Annlaug";"1930";0.032
"Annlaug";"1931";0.024
"Annlaug";"1932";0.053
"Annlaug";"1933";0.036
"Annlaug";"1934";0.052
"Annlaug";"1935";0.109
"Annlaug";"1936";0.071
"Annlaug";"1937";0.078
"Annlaug";"1938";0.052
"Annlaug";"1939";0.078
"Annlaug";"1940";0.058
"Annlaug";"1941";0.061
"Annlaug";"1942";0.054
"Annlaug";"1943";0.096
"Annlaug";"1944";0.059
"Annlaug";"1945";0.069
"Annlaug";"1946";0.066
"Annlaug";"1947";0.056
"Annlaug";"1948";0.058
"Annlaug";"1949";0.062
"Annlaug";"1950";0.082
"Annlaug";"1951";0.078
"Annlaug";"1952";0.084
"Annlaug";"1953";0.038
"Annlaug";"1954";0.044
"Annlaug";"1955";0.040
"Annlaug";"1956";0.064
"Annlaug";"1957";0.028
"Annlaug";"1958";0.039
"Annlaug";"1959";0.033
"Annlaug";"1960";0.045
"Annlaug";"1961";0.039
"Annlaug";"1962";0.029
"Annlaug";"1963";0.014
"Annlaug";"1964";0.022
"Annlaug";"1965";0.019
"Annlaug";"1966";0.011
"Annlaug";"1967";0.013
"Annlaug";"1968";0.010
"Annlaug";"1969";.
"Annlaug";"1970";0.018
"Annlaug";"1971";.
"Annlaug";"1972";0.016
"Annlaug";"1973";.
"Annlaug";"1974";.
"Annlaug";"1975";.
"Annlaug";"1976";.
"Annlaug";"1977";.
"Annlaug";"1978";0.015
"Annlaug";"1979";.
"Annlaug";"1980";.
"Annlaug";"1981";0.011
"Annlaug";"1982";0.011
"Annlaug";"1983";0.011
"Annlaug";"1984";.
"Annlaug";"1985";.
"Annlaug";"1986";.
"Annlaug";"1987";.
"Annlaug";"1988";.
"Annlaug";"1989";.
"Annlaug";"1990";.
"Annlaug";"1991";.
"Annlaug";"1992";.
"Annlaug";"1993";.
"Annlaug";"1994";.
"Annlaug";"1995";.
"Annlaug";"1996";.
"Annlaug";"1997";.
"Annlaug";"1998";.
"Annlaug";"1999";.
"Annlaug";"2000";.
"Annlaug";"2001";.
"Annlaug";"2002";.
"Annlaug";"2003";.
"Annlaug";"2004";.
"Annlaug";"2005";.
"Annlaug";"2006";.
"Annlaug";"2007";.
"Annlaug";"2008";.
"Annlaug";"2009";.
"Annlaug";"2010";.
"Annlaug";"2011";.
"Annlaug";"2012";.
"Annlaug";"2013";.
"Annlaug";"2014";.
"Annlaug";"2015";.
"Annlaug";"2016";.
"Annlaug";"2017";.
"Annlaug";"2018";.
"Annlaug";"2019";.
"Annlaug";"2020";.
"Anny";"1880";0.000
"Anny";"1881";0.000
"Anny";"1882";0.026
"Anny";"1883";0.023
"Anny";"1884";0.021
"Anny";"1885";0.010
"Anny";"1886";0.047
"Anny";"1887";0.069
"Anny";"1888";0.025
"Anny";"1889";0.080
"Anny";"1890";0.044
"Anny";"1891";0.035
"Anny";"1892";0.067
"Anny";"1893";0.094
"Anny";"1894";0.073
"Anny";"1895";0.126
"Anny";"1896";0.133
"Anny";"1897";0.154
"Anny";"1898";0.163
"Anny";"1899";0.181
"Anny";"1900";0.152
"Anny";"1901";0.158
"Anny";"1902";0.169
"Anny";"1903";0.195
"Anny";"1904";0.198
"Anny";"1905";0.165
"Anny";"1906";0.207
"Anny";"1907";0.244
"Anny";"1908";0.228
"Anny";"1909";0.248
"Anny";"1910";0.287
"Anny";"1911";0.258
"Anny";"1912";0.267
"Anny";"1913";0.313
"Anny";"1914";0.345
"Anny";"1915";0.376
"Anny";"1916";0.366
"Anny";"1917";0.378
"Anny";"1918";0.386
"Anny";"1919";0.401
"Anny";"1920";0.453
"Anny";"1921";0.492
"Anny";"1922";0.540
"Anny";"1923";0.540
"Anny";"1924";0.565
"Anny";"1925";0.410
"Anny";"1926";0.439
"Anny";"1927";0.488
"Anny";"1928";0.439
"Anny";"1929";0.492
"Anny";"1930";0.350
"Anny";"1931";0.439
"Anny";"1932";0.430
"Anny";"1933";0.487
"Anny";"1934";0.448
"Anny";"1935";0.496
"Anny";"1936";0.390
"Anny";"1937";0.460
"Anny";"1938";0.362
"Anny";"1939";0.284
"Anny";"1940";0.328
"Anny";"1941";0.340
"Anny";"1942";0.273
"Anny";"1943";0.257
"Anny";"1944";0.290
"Anny";"1945";0.175
"Anny";"1946";0.179
"Anny";"1947";0.233
"Anny";"1948";0.206
"Anny";"1949";0.158
"Anny";"1950";0.188
"Anny";"1951";0.208
"Anny";"1952";0.159
"Anny";"1953";0.159
"Anny";"1954";0.173
"Anny";"1955";0.124
"Anny";"1956";0.185
"Anny";"1957";0.095
"Anny";"1958";0.070
"Anny";"1959";0.064
"Anny";"1960";0.072
"Anny";"1961";0.074
"Anny";"1962";0.059
"Anny";"1963";0.043
"Anny";"1964";0.050
"Anny";"1965";0.035
"Anny";"1966";0.027
"Anny";"1967";0.024
"Anny";"1968";0.010
"Anny";"1969";0.023
"Anny";"1970";0.018
"Anny";"1971";0.018
"Anny";"1972";.
"Anny";"1973";.
"Anny";"1974";0.022
"Anny";"1975";0.017
"Anny";"1976";0.015
"Anny";"1977";0.012
"Anny";"1978";.
"Anny";"1979";0.014
"Anny";"1980";.
"Anny";"1981";.
"Anny";"1982";.
"Anny";"1983";.
"Anny";"1984";.
"Anny";"1985";.
"Anny";"1986";0.014
"Anny";"1987";.
"Anny";"1988";.
"Anny";"1989";0.016
"Anny";"1990";.
"Anny";"1991";.
"Anny";"1992";.
"Anny";"1993";.
"Anny";"1994";.
"Anny";"1995";0.020
"Anny";"1996";0.026
"Anny";"1997";.
"Anny";"1998";0.018
"Anny";"1999";.
"Anny";"2000";.
"Anny";"2001";.
"Anny";"2002";0.022
"Anny";"2003";0.016
"Anny";"2004";.
"Anny";"2005";0.013
"Anny";"2006";0.031
"Anny";"2007";0.016
"Anny";"2008";.
"Anny";"2009";0.021
"Anny";"2010";0.030
"Anny";"2011";0.022
"Anny";"2012";.
"Anny";"2013";0.026
"Anny";"2014";0.020
"Anny";"2015";0.033
"Anny";"2016";0.020
"Anny";"2017";0.024
"Anny";"2018";.
"Anny";"2019";0.015
"Anny";"2020";0.015
"Antonia";"1880";.
"Antonia";"1881";.
"Antonia";"1882";.
"Antonia";"1883";.
"Antonia";"1884";.
"Antonia";"1885";.
"Antonia";"1886";.
"Antonia";"1887";.
"Antonia";"1888";.
"Antonia";"1889";.
"Antonia";"1890";.
"Antonia";"1891";.
"Antonia";"1892";.
"Antonia";"1893";.
"Antonia";"1894";.
"Antonia";"1895";.
"Antonia";"1896";.
"Antonia";"1897";.
"Antonia";"1898";.
"Antonia";"1899";.
"Antonia";"1900";0.000
"Antonia";"1901";0.005
"Antonia";"1902";0.005
"Antonia";"1903";0.009
"Antonia";"1904";0.000
"Antonia";"1905";0.000
"Antonia";"1906";0.000
"Antonia";"1907";0.004
"Antonia";"1908";0.004
"Antonia";"1909";0.000
"Antonia";"1910";0.000
"Antonia";"1911";0.008
"Antonia";"1912";0.004
"Antonia";"1913";0.004
"Antonia";"1914";0.008
"Antonia";"1915";0.000
"Antonia";"1916";0.000
"Antonia";"1917";0.000
"Antonia";"1918";0.004
"Antonia";"1919";0.000
"Antonia";"1920";0.007
"Antonia";"1921";0.004
"Antonia";"1922";0.000
"Antonia";"1923";0.000
"Antonia";"1924";0.000
"Antonia";"1925";0.004
"Antonia";"1926";0.004
"Antonia";"1927";0.000
"Antonia";"1928";0.000
"Antonia";"1929";0.000
"Antonia";"1930";0.009
"Antonia";"1931";0.000
"Antonia";"1932";0.000
"Antonia";"1933";0.000
"Antonia";"1934";0.005
"Antonia";"1935";0.005
"Antonia";"1936";0.015
"Antonia";"1937";0.005
"Antonia";"1938";0.000
"Antonia";"1939";0.009
"Antonia";"1940";0.004
"Antonia";"1941";0.009
"Antonia";"1942";0.000
"Antonia";"1943";0.004
"Antonia";"1944";0.003
"Antonia";"1945";.
"Antonia";"1946";.
"Antonia";"1947";.
"Antonia";"1948";.
"Antonia";"1949";.
"Antonia";"1950";.
"Antonia";"1951";.
"Antonia";"1952";.
"Antonia";"1953";.
"Antonia";"1954";.
"Antonia";"1955";.
"Antonia";"1956";.
"Antonia";"1957";.
"Antonia";"1958";.
"Antonia";"1959";.
"Antonia";"1960";.
"Antonia";"1961";.
"Antonia";"1962";.
"Antonia";"1963";.
"Antonia";"1964";.
"Antonia";"1965";.
"Antonia";"1966";.
"Antonia";"1967";.
"Antonia";"1968";.
"Antonia";"1969";.
"Antonia";"1970";.
"Antonia";"1971";.
"Antonia";"1972";.
"Antonia";"1973";.
"Antonia";"1974";.
"Antonia";"1975";.
"Antonia";"1976";0.018
"Antonia";"1977";.
"Antonia";"1978";0.012
"Antonia";"1979";.
"Antonia";"1980";0.014
"Antonia";"1981";.
"Antonia";"1982";.
"Antonia";"1983";.
"Antonia";"1984";.
"Antonia";"1985";0.022
"Antonia";"1986";0.014
"Antonia";"1987";.
"Antonia";"1988";.
"Antonia";"1989";.
"Antonia";"1990";.
"Antonia";"1991";.
"Antonia";"1992";.
"Antonia";"1993";.
"Antonia";"1994";.
"Antonia";"1995";.
"Antonia";"1996";.
"Antonia";"1997";0.030
"Antonia";"1998";0.012
"Antonia";"1999";.
"Antonia";"2000";0.012
"Antonia";"2001";.
"Antonia";"2002";.
"Antonia";"2003";0.016
"Antonia";"2004";0.013
"Antonia";"2005";.
"Antonia";"2006";0.019
"Antonia";"2007";0.016
"Antonia";"2008";.
"Antonia";"2009";.
"Antonia";"2010";0.015
"Antonia";"2011";.
"Antonia";"2012";0.013
"Antonia";"2013";0.013
"Antonia";"2014";0.026
"Antonia";"2015";0.020
"Antonia";"2016";0.013
"Antonia";"2017";0.017
"Antonia";"2018";0.018
"Antonia";"2019";.
"Antonia";"2020";0.015
"Aria";"1880";0.000
"Aria";"1881";0.000
"Aria";"1882";0.000
"Aria";"1883";0.000
"Aria";"1884";0.000
"Aria";"1885";0.000
"Aria";"1886";0.000
"Aria";"1887";0.000
"Aria";"1888";0.000
"Aria";"1889";0.000
"Aria";"1890";0.000
"Aria";"1891";0.000
"Aria";"1892";0.000
"Aria";"1893";0.000
"Aria";"1894";0.000
"Aria";"1895";0.000
"Aria";"1896";0.000
"Aria";"1897";0.000
"Aria";"1898";0.000
"Aria";"1899";0.000
"Aria";"1900";0.000
"Aria";"1901";0.000
"Aria";"1902";0.000
"Aria";"1903";0.000
"Aria";"1904";0.000
"Aria";"1905";0.000
"Aria";"1906";0.000
"Aria";"1907";0.000
"Aria";"1908";0.000
"Aria";"1909";0.000
"Aria";"1910";0.000
"Aria";"1911";0.000
"Aria";"1912";0.000
"Aria";"1913";0.000
"Aria";"1914";0.000
"Aria";"1915";0.000
"Aria";"1916";0.000
"Aria";"1917";0.000
"Aria";"1918";0.000
"Aria";"1919";0.000
"Aria";"1920";0.000
"Aria";"1921";0.000
"Aria";"1922";0.000
"Aria";"1923";0.000
"Aria";"1924";0.000
"Aria";"1925";0.000
"Aria";"1926";0.000
"Aria";"1927";0.004
"Aria";"1928";0.000
"Aria";"1929";0.000
"Aria";"1930";0.000
"Aria";"1931";0.000
"Aria";"1932";0.000
"Aria";"1933";0.000
"Aria";"1934";0.000
"Aria";"1935";0.000
"Aria";"1936";0.000
"Aria";"1937";0.000
"Aria";"1938";0.000
"Aria";"1939";0.000
"Aria";"1940";0.000
"Aria";"1941";0.000
"Aria";"1942";0.000
"Aria";"1943";0.000
"Aria";"1944";0.000
"Aria";"1945";.
"Aria";"1946";.
"Aria";"1947";.
"Aria";"1948";.
"Aria";"1949";.
"Aria";"1950";.
"Aria";"1951";.
"Aria";"1952";.
"Aria";"1953";.
"Aria";"1954";.
"Aria";"1955";.
"Aria";"1956";.
"Aria";"1957";.
"Aria";"1958";.
"Aria";"1959";.
"Aria";"1960";.
"Aria";"1961";.
"Aria";"1962";.
"Aria";"1963";.
"Aria";"1964";.
"Aria";"1965";.
"Aria";"1966";.
"Aria";"1967";.
"Aria";"1968";.
"Aria";"1969";.
"Aria";"1970";.
"Aria";"1971";.
"Aria";"1972";.
"Aria";"1973";.
"Aria";"1974";.
"Aria";"1975";.
"Aria";"1976";.
"Aria";"1977";.
"Aria";"1978";.
"Aria";"1979";.
"Aria";"1980";.
"Aria";"1981";.
"Aria";"1982";.
"Aria";"1983";.
"Aria";"1984";.
"Aria";"1985";.
"Aria";"1986";.
"Aria";"1987";.
"Aria";"1988";.
"Aria";"1989";.
"Aria";"1990";.
"Aria";"1991";.
"Aria";"1992";.
"Aria";"1993";.
"Aria";"1994";.
"Aria";"1995";.
"Aria";"1996";.
"Aria";"1997";.
"Aria";"1998";.
"Aria";"1999";.
"Aria";"2000";.
"Aria";"2001";.
"Aria";"2002";.
"Aria";"2003";.
"Aria";"2004";.
"Aria";"2005";.
"Aria";"2006";.
"Aria";"2007";0.012
"Aria";"2008";.
"Aria";"2009";.
"Aria";"2010";.
"Aria";"2011";0.019
"Aria";"2012";0.057
"Aria";"2013";0.068
"Aria";"2014";0.144
"Aria";"2015";0.221
"Aria";"2016";0.179
"Aria";"2017";0.263
"Aria";"2018";0.229
"Aria";"2019";0.233
"Aria";"2020";0.248
"Ariana";"1880";0.000
"Ariana";"1881";0.000
"Ariana";"1882";0.000
"Ariana";"1883";0.000
"Ariana";"1884";0.000
"Ariana";"1885";0.000
"Ariana";"1886";0.000
"Ariana";"1887";0.000
"Ariana";"1888";0.000
"Ariana";"1889";0.000
"Ariana";"1890";0.000
"Ariana";"1891";0.000
"Ariana";"1892";0.000
"Ariana";"1893";0.000
"Ariana";"1894";0.000
"Ariana";"1895";0.000
"Ariana";"1896";0.000
"Ariana";"1897";0.000
"Ariana";"1898";0.000
"Ariana";"1899";0.000
"Ariana";"1900";0.000
"Ariana";"1901";0.000
"Ariana";"1902";0.000
"Ariana";"1903";0.000
"Ariana";"1904";0.000
"Ariana";"1905";0.000
"Ariana";"1906";0.000
"Ariana";"1907";0.000
"Ariana";"1908";0.000
"Ariana";"1909";0.000
"Ariana";"1910";0.000
"Ariana";"1911";0.000
"Ariana";"1912";0.000
"Ariana";"1913";0.000
"Ariana";"1914";0.000
"Ariana";"1915";0.000
"Ariana";"1916";0.000
"Ariana";"1917";0.000
"Ariana";"1918";0.000
"Ariana";"1919";0.000
"Ariana";"1920";0.000
"Ariana";"1921";0.000
"Ariana";"1922";0.000
"Ariana";"1923";0.000
"Ariana";"1924";0.000
"Ariana";"1925";0.000
"Ariana";"1926";0.000
"Ariana";"1927";0.000
"Ariana";"1928";0.000
"Ariana";"1929";0.000
"Ariana";"1930";0.000
"Ariana";"1931";0.000
"Ariana";"1932";0.000
"Ariana";"1933";0.000
"Ariana";"1934";0.000
"Ariana";"1935";0.000
"Ariana";"1936";0.000
"Ariana";"1937";0.000
"Ariana";"1938";0.000
"Ariana";"1939";0.000
"Ariana";"1940";0.000
"Ariana";"1941";0.000
"Ariana";"1942";0.000
"Ariana";"1943";0.000
"Ariana";"1944";0.000
"Ariana";"1945";.
"Ariana";"1946";.
"Ariana";"1947";.
"Ariana";"1948";.
"Ariana";"1949";.
"Ariana";"1950";.
"Ariana";"1951";.
"Ariana";"1952";.
"Ariana";"1953";.
"Ariana";"1954";.
"Ariana";"1955";.
"Ariana";"1956";.
"Ariana";"1957";.
"Ariana";"1958";.
"Ariana";"1959";.
"Ariana";"1960";.
"Ariana";"1961";.
"Ariana";"1962";.
"Ariana";"1963";.
"Ariana";"1964";.
"Ariana";"1965";.
"Ariana";"1966";.
"Ariana";"1967";.
"Ariana";"1968";.
"Ariana";"1969";.
"Ariana";"1970";.
"Ariana";"1971";.
"Ariana";"1972";.
"Ariana";"1973";.
"Ariana";"1974";.
"Ariana";"1975";.
"Ariana";"1976";.
"Ariana";"1977";.
"Ariana";"1978";.
"Ariana";"1979";.
"Ariana";"1980";.
"Ariana";"1981";.
"Ariana";"1982";.
"Ariana";"1983";.
"Ariana";"1984";.
"Ariana";"1985";.
"Ariana";"1986";.
"Ariana";"1987";.
"Ariana";"1988";0.013
"Ariana";"1989";.
"Ariana";"1990";0.010
"Ariana";"1991";.
"Ariana";"1992";.
"Ariana";"1993";.
"Ariana";"1994";0.011
"Ariana";"1995";0.012
"Ariana";"1996";.
"Ariana";"1997";.
"Ariana";"1998";0.012
"Ariana";"1999";0.037
"Ariana";"2000";0.018
"Ariana";"2001";0.019
"Ariana";"2002";0.026
"Ariana";"2003";0.032
"Ariana";"2004";0.044
"Ariana";"2005";0.063
"Ariana";"2006";0.047
"Ariana";"2007";0.084
"Ariana";"2008";0.079
"Ariana";"2009";0.063
"Ariana";"2010";0.064
"Ariana";"2011";0.060
"Ariana";"2012";0.066
"Ariana";"2013";0.048
"Ariana";"2014";0.082
"Ariana";"2015";0.115
"Ariana";"2016";0.080
"Ariana";"2017";0.090
"Ariana";"2018";0.114
"Ariana";"2019";0.069
"Ariana";"2020";0.122
"Ariel";"1880";0.000
"Ariel";"1881";0.000
"Ariel";"1882";0.000
"Ariel";"1883";0.000
"Ariel";"1884";0.000
